entry,subentry,pt,eta,phi,mass
3505,0,49.10711,1.5693359,-1.2473145,0.10571289
3507,0,20.476961,1.0661621,-1.7858887,0.10571289
3509,0,10.837749,-0.03992462,0.21694946,0.10571289
3510,0,59.305664,-0.10261536,-3.0844727,0.10571289
3510,1,44.97794,-1.5876465,-2.3359375,0.10571289
3511,0,61.495617,0.5168457,1.6166992,0.10571289
3511,1,11.704362,1.1474609,-2.5166016,0.10571289
3514,0,35.796787,-0.5036621,2.5722656,0.10571289
3514,1,32.195194,0.6068115,-1.1320801,0.10571289
3524,0,40.233032,1.3776855,-0.9604492,0.10571289
3524,1,35.60483,0.4956665,2.699707,0.10571289
3528,0,27.187828,-1.3093262,1.2561035,0.10571289
3528,1,12.34569,0.58447266,-2.303711,0.10571289
3530,0,60.631176,1.6655273,3.0922852,0.10571289
3530,1,56.5853,1.5319824,-1.4736328,0.10571289
3534,0,48.228287,-1.9694824,-0.3390503,0.10571289
3537,0,17.270855,-1.3496094,2.9360352,0.10571289
3539,0,65.174286,0.7705078,-2.8149414,0.10571289
3539,1,12.970126,0.063064575,-0.80810547,0.10571289
3549,0,29.34787,1.6359863,0.98828125,0.10571289
3550,0,14.359331,0.8260498,1.1838379,0.10571289
3551,0,23.795885,1.7236328,-1.9758301,0.10571289
3558,0,51.082504,0.6887207,0.8847656,0.10571289
3558,1,39.36036,0.34606934,-2.3710938,0.10571289
3558,2,39.03852,-0.1592102,-1.3481445,0.10571289
3558,3,24.656866,1.7324219,1.6811523,0.10571289
3559,0,45.432186,-0.3100586,-2.7382812,0.10571289
3559,1,45.209778,-0.15664673,0.4560547,0.10571289
3560,0,22.452003,-0.7010498,2.6020508,0.10571289
3560,1,11.974956,1.9853516,0.05643463,0.10571289
3561,0,10.521973,1.8654785,0.6744385,0.10571289
3567,0,32.726906,-0.8781738,2.286621,0.10571289
3567,1,22.826992,0.76745605,-0.9082031,0.10571289
3569,0,17.070389,0.2046814,-0.3529663,0.10571289
3579,0,42.58039,-1.1982422,1.4182129,0.10571289
3579,1,35.579838,-1.8781738,-2.2504883,0.10571289
3580,0,26.80516,-1.0981445,-0.50427246,0.10571289
3585,0,29.472818,-1.5715332,-2.1816406,0.10571289
3585,1,23.001436,-1.3352051,-0.6798096,0.10571289
3592,0,15.812455,2.3930664,-0.96154785,0.10571289
3599,0,15.2920885,-0.7883301,0.5377197,0.10571289
3602,0,14.160945,-0.45300293,-0.75561523,0.10571289
3604,0,36.80801,-0.7869873,-0.33795166,0.10571289
3605,0,13.779762,1.2880859,2.3530273,0.10571289
3608,0,41.632473,1.2636719,-3.0493164,0.10571289
3608,1,12.200258,1.6269531,0.1933899,0.10571289
3613,0,28.318699,-1.8137207,1.7792969,0.10571289
3626,0,12.629083,-1.4248047,1.4191895,0.10571289
3627,0,41.14196,1.1723633,-0.049728394,0.10571289
3627,1,33.213917,0.7574463,3.1391602,0.10571289
3628,0,12.861152,-0.26660156,0.5239258,0.10571289
3630,0,10.476478,0.072052,-1.6384277,0.10571289
3631,0,60.009884,-0.51123047,2.7158203,0.10571289
3634,0,15.418908,-1.449707,-0.9597168,0.10571289
3638,0,28.550278,1.277832,-2.1723633,0.10571289
3640,0,32.00618,1.0588379,1.8308105,0.10571289
3641,0,50.740875,1.6252441,-0.44732666,0.10571289
3645,0,59.9494,-1.2727051,1.645752,0.10571289
3645,1,36.882416,-1.3583984,-0.9049072,0.10571289
3647,0,47.07372,-1.8098145,2.2041016,0.10571289
3647,1,32.68843,1.0883789,3.0361328,0.10571289
3651,0,34.423035,-2.088379,-0.9400635,0.10571289
3652,0,11.694751,1.3085938,1.2145996,0.10571289
3659,0,20.073143,-1.5639648,-1.2941895,0.10571289
3661,0,40.70433,-0.014163971,-1.1787109,0.10571289
3661,1,17.150208,1.9150391,2.2348633,0.10571289
3662,0,27.042286,0.338562,-1.328125,0.10571289
3667,0,13.882925,1.8557129,2.5454102,0.10571289
3667,1,10.203943,-1.8937988,-1.7019043,0.10571289
3669,0,23.888628,2.2817383,2.6674805,0.10571289
3670,0,45.211975,-2.1220703,3.034668,0.10571289
3675,0,21.985249,2.2211914,2.963379,0.10571289
3681,0,40.44759,-1.1018066,-1.7229004,0.10571289
3681,1,36.285923,-0.0026988983,1.3435059,0.10571289
3683,0,18.991514,-1.817627,0.2705078,0.10571289
3684,0,18.38202,1.2861328,-1.5581055,0.10571289
3691,0,15.193167,0.442688,0.8597412,0.10571289
3693,0,65.87329,-0.6755371,0.6291504,0.10571289
3693,1,31.41586,-0.40545654,-2.3432617,0.10571289
3696,0,47.447952,-1.5825195,1.0126953,0.10571289
3699,0,24.598772,0.6008301,2.4003906,0.10571289
3699,1,21.661547,0.38024902,-2.597168,0.10571289
3699,2,20.218458,0.15783691,-0.5942383,0.10571289
3704,0,38.257107,-2.1342773,-2.921875,0.10571289
3704,1,34.12083,-2.0097656,-0.07273865,0.10571289
3708,0,31.416283,0.013086319,0.4909668,0.10571289
3708,1,24.059027,-2.3388672,-0.15231323,0.10571289
3709,0,18.535364,0.58654785,0.4272461,0.10571289
3711,0,46.064766,-0.8925781,1.3740234,0.10571289
3711,1,44.101357,-1.0844727,-1.5749512,0.10571289
3712,0,28.17232,-1.0012207,-2.5439453,0.10571289
3713,0,26.063326,-0.6711426,-1.4431152,0.10571289
3713,1,16.462042,-1.7758789,1.1743164,0.10571289
3715,0,106.47657,0.9527588,-0.8286133,0.10571289
3715,1,87.5617,0.09194946,2.4277344,0.10571289
3715,2,28.093575,0.97546387,0.6062012,0.10571289
3715,3,25.189056,0.5041504,-2.8876953,0.10571289
3716,0,17.53441,-1.0341797,-2.1259766,0.10571289
3716,1,14.054706,-1.2753906,-2.2060547,0.10571289
3718,0,16.750689,1.0661621,-0.6582031,0.10571289
3720,0,83.94412,-2.224121,-0.043380737,0.10571289
3720,1,73.15865,-0.34899902,-2.3774414,0.10571289
3720,2,44.868504,-0.8536377,2.2612305,0.10571289
3720,3,26.814846,-2.2861328,-2.9438477,0.10571289
3721,0,36.095894,0.03352356,2.1479492,0.10571289
3721,1,24.713192,2.0737305,-0.43249512,0.10571289
3723,0,48.994785,-1.9682617,-1.5224609,0.10571289
3723,1,41.892452,-1.5239258,2.055664,0.10571289
3724,0,45.24161,0.71765137,-1.3884277,0.10571289
3733,0,29.367287,2.3999023,-1.3850098,0.10571289
3733,1,16.077475,0.16247559,1.6396484,0.10571289
3734,0,32.715202,2.2041016,-2.1645508,0.10571289
3734,1,20.470238,1.8220215,1.0927734,0.10571289
3736,0,44.54141,-1.2570801,2.116211,0.10571289
3736,1,20.88615,-0.65283203,-0.95910645,0.10571289
3743,0,47.162464,-0.8417969,-0.63757324,0.10571289
3744,0,13.724442,0.066986084,-2.1176758,0.10571289
3745,0,15.454343,0.063797,0.6043701,0.10571289
3747,0,41.857285,-1.9638672,-1.0605469,0.10571289
3749,0,14.557375,-0.8963623,1.2993164,0.10571289
3753,0,51.582634,-2.0458984,-0.41064453,0.10571289
3753,1,42.66908,-1.3764648,1.7700195,0.10571289
3753,2,18.918055,-1.3803711,0.2919922,0.10571289
3757,0,59.457893,0.9154053,0.3163452,0.10571289
3757,1,17.364237,-0.90930176,2.7080078,0.10571289
3761,0,10.976576,-1.5310059,-0.8522949,0.10571289
3762,0,10.48406,-2.1723633,2.536621,0.10571289
3763,0,44.550995,2.0957031,0.70092773,0.10571289
3765,0,21.951042,1.7158203,-1.4912109,0.10571289
3768,0,23.700546,-1.5622559,-0.2946167,0.10571289
3769,0,22.48354,0.055610657,-2.6069336,0.10571289
3769,1,18.48683,1.4099121,3.1259766,0.10571289
3769,2,17.062418,0.7747803,0.117614746,0.10571289
3770,0,15.196166,-1.7006836,-2.3569336,0.10571289
3774,0,38.452393,-0.34124756,0.8826904,0.10571289
3774,1,17.142708,-0.7918701,-2.3911133,0.10571289
3774,2,10.693819,-0.31097412,-2.3447266,0.10571289
3775,0,47.98104,0.1642456,2.178711,0.10571289
3775,1,12.790458,-0.355896,-0.82263184,0.10571289
3779,0,23.47674,-0.33538818,0.5057373,0.10571289
3779,1,19.032013,-1.598877,-0.6966553,0.10571289
3781,0,280.08667,-0.22897339,1.7712402,0.10571289
3781,1,244.28665,-0.0122413635,1.4897461,0.10571289
3784,0,22.75483,1.8596191,-3.0263672,0.10571289
3784,1,15.75931,-0.7558594,-0.034309387,0.10571289
3784,2,10.073418,-0.3399048,1.7998047,0.10571289
3786,0,13.976938,0.8918457,-2.614746,0.10571289
3791,0,17.10742,-1.375,-0.6427002,0.10571289
3793,0,13.584956,2.2514648,2.5703125,0.10571289
3796,0,10.598701,-0.64868164,0.5897217,0.10571289
3797,0,18.311893,1.623291,-2.3793945,0.10571289
3802,0,11.456489,1.3432617,0.18814087,0.10571289
3808,0,25.93154,0.70703125,2.291504,0.10571289
3809,0,50.637203,0.3776245,1.1582031,0.10571289
3809,1,27.272894,-0.9909668,-2.0297852,0.10571289
3810,0,33.53452,0.14645386,0.57385254,0.10571289
3810,1,29.741999,1.8696289,-0.7022705,0.10571289
3812,0,58.68753,1.953125,0.103759766,0.10571289
3812,1,46.673542,0.32159424,0.20062256,0.10571289
3813,0,21.175743,2.0473633,-0.6817627,0.10571289
3816,0,42.44591,-1.5341797,-0.11042786,0.10571289
3816,1,17.750603,-0.11672974,-3.0117188,0.10571289
3821,0,19.346094,-0.7290039,1.1223145,0.10571289
3828,0,27.381113,1.0700684,0.89782715,0.10571289
3828,1,26.698164,2.1245117,-2.4145508,0.10571289
3832,0,23.415699,0.4814453,2.5595703,0.10571289
3838,0,181.92253,-1.1486816,0.6719971,0.10571289
3838,1,44.941704,-1.5515137,1.5959473,0.10571289
3841,0,13.792529,-2.3144531,-2.0107422,0.10571289
3847,0,14.918372,1.3425293,3.130371,0.10571289
3847,1,14.069093,1.1674805,2.682129,0.10571289
3848,0,14.386689,0.8873291,2.8066406,0.10571289
3849,0,24.76266,1.1315918,0.53027344,0.10571289
3852,0,15.732352,1.420166,1.5864258,0.10571289
3853,0,17.504616,0.41333008,-0.5437012,0.10571289
3853,1,12.894765,-0.21148682,2.0644531,0.10571289
3858,0,25.043894,1.8476562,2.4614258,0.10571289
3858,1,22.778984,0.8309326,-1.0900879,0.10571289
3858,2,16.370417,0.08338928,1.0349121,0.10571289
3859,0,62.638924,0.48364258,-1.828125,0.10571289
3859,1,37.42949,0.22366333,2.0893555,0.10571289
3859,2,16.271076,0.19793701,0.6477051,0.10571289
3861,0,30.47475,1.2021484,-0.45672607,0.10571289
3861,1,27.603313,-0.6624756,2.3442383,0.10571289
3866,0,21.981573,-0.18069458,0.84936523,0.10571289
3867,0,12.11463,-1.8642578,-0.6414795,0.10571289
3868,0,55.890068,-0.37579346,-2.3232422,0.10571289
3868,1,10.183374,-0.65686035,-1.2902832,0.10571289
3869,0,56.832237,-0.07182312,-1.7753906,0.10571289
3877,0,45.671967,0.1829834,-2.7973633,0.10571289
3879,0,76.69921,-1.0432129,-0.8486328,0.10571289
3879,1,55.879406,-1.079834,-2.5288086,0.10571289
3882,0,76.39393,1.7143555,0.30804443,0.10571289
3882,1,53.718792,2.211914,-0.9984131,0.10571289
3887,0,32.473877,1.2299805,-0.52575684,0.10571289
3888,0,22.439096,0.22601318,2.4389648,0.10571289
3888,1,11.122341,-0.28753662,0.6118164,0.10571289
3890,0,21.19123,1.9645996,-2.9345703,0.10571289
3891,0,74.872375,-0.61657715,0.02848816,0.10571289
3891,1,20.486225,-0.73620605,1.2895508,0.10571289
3893,0,50.361767,0.97558594,-1.2075195,0.10571289
3893,1,46.058815,0.6569824,2.722168,0.10571289
3896,0,18.320263,-2.331543,-0.16583252,0.10571289
3900,0,29.136208,-0.8907471,1.8737793,0.10571289
3902,0,14.977665,-1.8789062,-2.1918945,0.10571289
3902,1,10.20082,-0.1621399,-1.2460938,0.10571289
3906,0,37.96622,-2.175293,0.57629395,0.10571289
3920,0,41.02154,0.3036499,3.006836,0.10571289
3920,1,19.46953,0.47924805,-0.8220215,0.10571289
3920,2,19.377018,-1.1066895,-1.3984375,0.10571289
3923,0,24.447279,0.36138916,-1.2226562,0.10571289
3928,0,67.25583,-0.56762695,3.1367188,0.10571289
3928,1,39.658417,-0.93273926,-0.83935547,0.10571289
3929,0,76.91077,0.83203125,2.9145508,0.10571289
3929,1,34.068188,-0.107681274,1.0197754,0.10571289
3929,2,15.609457,1.3469238,0.91918945,0.10571289
3929,3,13.780343,1.527832,-1.0529785,0.10571289
3930,0,17.177227,-0.0065231323,1.5942383,0.10571289
3934,0,16.879274,1.9306641,0.77319336,0.10571289
3935,0,11.979113,-1.8344727,-0.8371582,0.10571289
3936,0,29.691135,-1.3088379,-2.5488281,0.10571289
3937,0,77.58457,-0.09613037,-2.0507812,0.10571289
3937,1,24.97259,-1.7045898,2.993164,0.10571289
3937,2,15.991943,1.8566895,0.13647461,0.10571289
3937,3,13.682477,0.9481201,1.4333496,0.10571289
3938,0,10.1933775,0.94421387,2.6074219,0.10571289
3939,0,29.145544,-0.96276855,-1.4980469,0.10571289
3939,1,14.988215,1.4211426,0.97961426,0.10571289
3945,0,36.253345,-0.38781738,-0.095077515,0.10571289
3945,1,33.118633,-2.078125,2.8666992,0.10571289
3962,0,38.14969,-1.1257324,1.5568848,0.10571289
3962,1,10.79088,0.35864258,-2.322754,0.10571289
3964,0,58.106194,-1.9291992,0.4675293,0.10571289
3964,1,41.439884,-2.152832,-2.1499023,0.10571289
3964,2,11.156262,-1.3417969,1.6262207,0.10571289
3965,0,11.054712,-0.44226074,-1.4831543,0.10571289
3967,0,42.30346,-1.527832,-2.7060547,0.10571289
3967,1,34.86475,-1.6723633,0.4171753,0.10571289
3973,0,10.052676,-1.9375,2.961914,0.10571289
3974,0,104.322815,-1.1035156,-0.6599121,0.10571289
3974,1,72.4695,-1.6271973,2.2661133,0.10571289
3974,2,17.816263,0.44030762,0.61120605,0.10571289
3974,3,14.437153,0.036514282,-1.8046875,0.10571289
3976,0,92.77987,0.02695465,-0.5321045,0.10571289
3976,1,84.79991,0.44451904,2.572754,0.10571289
3976,2,24.506937,-1.263916,2.133789,0.10571289
3976,3,11.581093,-1.5241699,-2.940918,0.10571289
3977,0,33.477104,1.7316895,-2.180664,0.10571289
3977,1,32.90474,0.56311035,1.1779785,0.10571289
3979,0,30.05736,1.6369629,-0.33465576,0.10571289
3979,1,28.838053,0.8864746,-3.0039062,0.10571289
3982,0,91.88527,0.7844238,2.909668,0.10571289
3982,1,86.60745,0.23703003,-0.29205322,0.10571289
3983,0,23.571665,1.1325684,-0.56396484,0.10571289
3984,0,21.975574,0.19064331,-0.0062351227,0.10571289
3986,0,56.666782,1.1040039,1.3452148,0.10571289
3988,0,16.716654,-1.4074707,-1.9187012,0.10571289
3992,0,46.8353,0.6730957,-2.8129883,0.10571289
3992,1,36.479828,0.7930908,0.28955078,0.10571289
3993,0,20.058605,-0.2286377,0.15170288,0.10571289
3995,0,19.88606,-1.6550293,1.2290039,0.10571289
4006,0,59.378906,0.31976318,-0.87561035,0.10571289
4006,1,25.182308,0.94421387,2.2504883,0.10571289
4007,0,39.697025,-0.14117432,-3.0458984,0.10571289
4007,1,30.903164,-0.8769531,-0.17437744,0.10571289
4009,0,48.899216,-0.53479004,-2.5405273,0.10571289
4009,1,29.721375,0.9477539,-0.24511719,0.10571289
4011,0,12.5019045,1.3852539,2.3730469,0.10571289
4015,0,46.0674,-0.64160156,1.3522949,0.10571289
4015,1,12.409072,-1.5256348,-2.6264648,0.10571289
4023,0,20.376858,0.74780273,0.9954834,0.10571289
4025,0,44.96063,0.80114746,2.0043945,0.10571289
4025,1,26.892033,-1.1958008,0.9206543,0.10571289
4028,0,37.633144,1.5080566,-1.5217285,0.10571289
4028,1,29.455254,0.3166504,1.5039062,0.10571289
4034,0,31.993347,-0.07723999,2.8671875,0.10571289
4034,1,27.858494,-1.2607422,-1.0651855,0.10571289
4034,2,19.51101,0.089782715,-0.6105957,0.10571289
4036,0,112.188354,0.0491333,1.0263672,0.10571289
4036,1,19.816229,0.6246338,-3.0332031,0.10571289
4042,0,57.251457,1.8479004,-1.7026367,0.10571289
4042,1,47.940193,1.982666,2.2983398,0.10571289
4043,0,11.00047,0.9852295,-2.868164,0.10571289
4049,0,14.931433,1.2075195,-0.080078125,0.10571289
4052,0,19.872793,0.69763184,-2.0180664,0.10571289
4053,0,38.69831,0.5328369,1.7062988,0.10571289
4053,1,24.149952,1.1779785,-1.2363281,0.10571289
4060,0,59.537388,1.6472168,2.6015625,0.10571289
4060,1,41.087692,1.6923828,0.51831055,0.10571289
4066,0,49.38745,0.42797852,-1.3022461,0.10571289
4066,1,22.700567,-0.05722809,1.9458008,0.10571289
4073,0,43.70844,-0.7873535,1.0683594,0.10571289
4073,1,37.562916,-0.11036682,-1.7163086,0.10571289
4083,0,70.851715,-0.073898315,-2.0375977,0.10571289
4083,1,34.07682,-0.6040039,0.28741455,0.10571289
4087,0,24.850067,1.3742676,1.8964844,0.10571289
4088,0,91.71946,0.6894531,1.8032227,0.10571289
4088,1,15.257992,0.34002686,-1.9423828,0.10571289
4092,0,51.63759,1.6325684,-1.079834,0.10571289
4092,1,33.640984,1.9814453,2.442871,0.10571289
4095,0,34.79254,1.3327637,0.7330322,0.10571289
4098,0,25.03209,-2.2231445,-0.1892395,0.10571289
4099,0,64.733955,0.5974121,-1.8820801,0.10571289
4101,0,60.838127,-2.1420898,2.7954102,0.10571289
4116,0,14.565137,-2.2148438,2.4926758,0.10571289
4117,0,23.064291,-0.41186523,2.869629,0.10571289
4120,0,52.929035,2.3222656,-0.6965332,0.10571289
4122,0,28.46314,1.8166504,2.1166992,0.10571289
4127,0,43.47118,1.9313965,0.939209,0.10571289
4135,0,26.561983,0.20550537,1.8225098,0.10571289
4137,0,129.36594,-0.6982422,2.038086,0.10571289
4137,1,12.850594,1.126709,1.1777344,0.10571289
4140,0,29.063566,-0.661499,-1.4812012,0.10571289
4140,1,15.542119,1.3493652,1.2441406,0.10571289
4141,0,42.813168,1.3583984,-0.8409424,0.10571289
4141,1,42.59116,0.7388916,1.9748535,0.10571289
4145,0,12.684775,-1.7006836,2.6586914,0.10571289
4145,1,12.4121895,-1.3999023,3.0839844,0.10571289
4147,0,34.72935,1.4150391,-0.24154663,0.10571289
4147,1,30.862904,-0.770874,0.29412842,0.10571289
4148,0,31.002419,-0.29541016,2.803711,0.10571289
4152,0,86.3479,-0.8203125,-0.432312,0.10571289
4152,1,74.72386,-0.9199219,2.900879,0.10571289
4152,2,26.376457,-1.6523438,0.45166016,0.10571289
4152,3,22.15169,-0.32611084,2.7749023,0.10571289
4154,0,27.121077,1.2316895,-2.7172852,0.10571289
4156,0,12.357694,-1.2714844,-1.074707,0.10571289
4158,0,21.448639,-2.1313477,-0.8746338,0.10571289
4158,1,13.243838,-1.4953613,2.7050781,0.10571289
4163,0,42.717236,1.4331055,1.0251465,0.10571289
4163,1,40.623997,0.5476074,-2.0771484,0.10571289
4165,0,23.482317,-1.9990234,-2.4160156,0.10571289
4166,0,59.29784,1.1501465,0.6685791,0.10571289
4166,1,44.35238,0.8634033,-1.7043457,0.10571289
4170,0,11.289074,-1.9924316,-2.5161133,0.10571289
4171,0,32.71568,1.8977051,0.21707153,0.10571289
4171,1,17.68623,1.1123047,-1.7092285,0.10571289
4172,0,15.659681,-1.7668457,0.27783203,0.10571289
4174,0,47.735874,2.2705078,-2.7021484,0.10571289
4174,1,21.08842,1.8242188,0.3217163,0.10571289
4174,2,15.018567,2.1279297,0.59973145,0.10571289
4177,0,22.77971,-1.4812012,-0.15765381,0.10571289
4181,0,47.421436,-2.1879883,-1.0625,0.10571289
4181,1,15.872503,-0.96875,0.7015381,0.10571289
4184,0,26.542377,1.5493164,-1.8325195,0.10571289
4195,0,21.609444,-2.2158203,-0.114990234,0.10571289
4199,0,15.675143,-0.32720947,2.5786133,0.10571289
4202,0,37.76269,-0.8424072,-0.96533203,0.10571289
4202,1,21.82474,-1.0341797,1.9189453,0.10571289
4203,0,15.482769,-2.2421875,1.8076172,0.10571289
4210,0,44.881226,2.081543,-2.366211,0.10571289
4210,1,13.483082,1.9833984,0.5477295,0.10571289
4216,0,45.197144,0.19897461,2.934082,0.10571289
4216,1,30.244196,1.3151855,0.84716797,0.10571289
4222,0,40.941936,1.3901367,2.9863281,0.10571289
4223,0,33.379402,-2.0839844,-0.42773438,0.10571289
4223,1,14.914573,-0.21398926,0.3591919,0.10571289
4223,2,13.953792,-0.42907715,1.9677734,0.10571289
4236,0,73.99826,-2.067871,-0.66638184,0.10571289
4237,0,13.429895,-2.0893555,2.1547852,0.10571289
4238,0,23.435972,2.2895508,-1.1992188,0.10571289
4253,0,13.271263,-0.82055664,2.6054688,0.10571289
4255,0,45.362976,-1.8398438,0.727417,0.10571289
4255,1,32.356853,-0.51867676,-2.378418,0.10571289
4256,0,11.997445,0.3418579,0.3336792,0.10571289
4258,0,26.815546,0.3753662,1.2272949,0.10571289
4264,0,64.72339,2.2470703,-2.8330078,0.10571289
4264,1,13.364054,0.07772827,-0.12927246,0.10571289
4264,2,12.873723,0.44403076,1.8601074,0.10571289
4265,0,57.444763,-2.0776367,-3.0268555,0.10571289
4266,0,42.454575,2.3320312,2.7905273,0.10571289
4270,0,45.04542,0.3079834,2.3735352,0.10571289
4271,0,81.95214,1.182373,2.7714844,0.10571289
4271,1,22.713427,0.16827393,0.7871094,0.10571289
4271,2,19.626703,2.121582,-2.897461,0.10571289
4274,0,146.47835,0.7648926,-2.2802734,0.10571289
4280,0,56.710148,-2.3393555,0.47827148,0.10571289
4286,0,12.916383,0.71765137,0.9005127,0.10571289
4287,0,111.043304,2.2885742,1.3149414,0.10571289
4287,1,12.764416,1.0200195,-2.7944336,0.10571289
4289,0,14.678026,-2.003418,-0.3050537,0.10571289
4290,0,65.26695,-2.2451172,0.9691162,0.10571289
4290,1,46.549862,-1.536377,2.3554688,0.10571289
4290,2,39.362785,-2.1367188,-3.069336,0.10571289
4291,0,20.321146,-1.4213867,2.0576172,0.10571289
4294,0,30.24079,-2.1108398,0.9984131,0.10571289
4297,0,20.485199,-0.5222168,1.8005371,0.10571289
4297,1,17.349056,-0.36413574,-0.42773438,0.10571289
4302,0,17.088552,0.5731201,-2.1625977,0.10571289
4303,0,58.190887,-1.7050781,1.5866699,0.10571289
4303,1,21.48696,0.079315186,0.4699707,0.10571289
4309,0,76.36119,-0.5130615,-0.76208496,0.10571289
4309,1,36.1701,0.17807007,1.0612793,0.10571289
4318,0,25.985935,1.3320312,-3.0859375,0.10571289
4318,1,15.3959255,2.2851562,-1.2773438,0.10571289
4323,0,42.35289,1.2663574,-1.0849609,0.10571289
4332,0,30.687073,-0.9489746,2.7050781,0.10571289
4333,0,16.183146,1.2143555,-2.1430664,0.10571289
4334,0,41.63366,0.08717346,1.5793457,0.10571289
4334,1,35.45489,0.22827148,-1.7949219,0.10571289
4335,0,11.240282,0.50964355,-0.4439087,0.10571289
4338,0,55.352097,-2.1342773,-1.7438965,0.10571289
4338,1,22.800589,-0.6065674,1.9257812,0.10571289
4338,2,20.277132,-1.5427246,-2.4042969,0.10571289
4343,0,14.642641,-0.6230469,2.0825195,0.10571289
4350,0,15.317939,0.22677612,-2.5063477,0.10571289
4350,1,11.539761,-1.7036133,-0.22827148,0.10571289
4352,0,18.693014,-0.17721558,-2.7978516,0.10571289
4355,0,91.177574,-0.592041,2.1875,0.10571289
4355,1,28.772543,-0.4996338,-1.8540039,0.10571289
4357,0,30.774612,-2.3125,2.944336,0.10571289
4357,1,22.677273,-0.34399414,0.0230484,0.10571289
4359,0,16.639347,-0.23571777,0.3217163,0.10571289
4366,0,35.716267,0.16400146,-1.3164062,0.10571289
4366,1,28.643316,1.1818848,1.4396973,0.10571289
4379,0,20.005108,-0.08609009,0.5164795,0.10571289
4379,1,16.163736,2.3686523,-2.2041016,0.10571289
4382,0,42.201923,1.0876465,-2.3583984,0.10571289
4382,1,37.375683,0.923584,0.56481934,0.10571289
4387,0,37.61844,0.17248535,-1.9550781,0.10571289
4387,1,23.079262,1.2751465,0.95214844,0.10571289
4394,0,55.99427,2.1513672,-0.49108887,0.10571289
4395,0,30.369884,-0.7838135,-1.6420898,0.10571289
4398,0,14.638406,-0.50598145,0.84436035,0.10571289
4404,0,26.791777,-2.1958008,-0.7750244,0.10571289
4406,0,25.551662,-2.2836914,-0.87976074,0.10571289
4406,1,11.75564,-1.6188965,1.666748,0.10571289
4408,0,10.08139,-1.3598633,2.1733398,0.10571289
4411,0,71.76858,0.98828125,-1.2834473,0.10571289
4415,0,37.545105,-0.9753418,2.744629,0.10571289
4415,1,34.609264,-2.243164,0.00037038326,0.10571289
4419,0,27.29402,1.5341797,1.625,0.10571289
4422,0,162.4468,0.31292725,2.3935547,0.10571289
